,freq,score
0,0.11844018284115847,0.14523395497451483
1,0.11844018284115847,0.14523395497451483
2,0.11844018284115847,0.14523395497451483
3,0.037899990835165605,0.03872816802598724
4,0.037899990835165605,0.03872816802598724
5,0.03498460692476902,0.035749078177834376
6,0.03498460692476902,0.035749078177834376
7,0.03498460692476902,0.035749078177834376
8,0.03498460692476902,0.035749078177834376
9,0.01190448430079605,0.010426814468535026
10,0.01190448430079605,0.010426814468535026
11,0.01190448430079605,0.010426814468535026
12,0.01190448430079605,0.010426814468535026
13,0.01190448430079605,0.010426814468535026
14,0.01190448430079605,0.010426814468535026
15,0.01190448430079605,0.010426814468535026
16,0.01190448430079605,0.010426814468535026
17,0.01190448430079605,0.010426814468535026
18,0.01190448430079605,0.010426814468535026
19,0.011900688227996054,0.010423489591472355
20,0.011900688227996054,0.010423489591472355
21,0.011900688227996054,0.010423489591472355
22,0.011900688227996054,0.010423489591472355
23,0.010932689663997188,0.00957564594049135
24,0.010932689663997188,0.00957564594049135
25,0.010932689663997188,0.00957564594049135
26,0.010932689663997188,0.00957564594049135
27,0.003887178547199178,0.0029790898481528647
28,0.003887178547199178,0.0029790898481528647
29,0.003887178547199178,0.0029790898481528647
30,0.003887178547199178,0.0029790898481528647
31,0.0036442298879992684,0.0027928967326433106
32,0.0036442298879992684,0.0027928967326433106
33,0.0036442298879992684,0.0027928967326433106
34,0.0036442298879992684,0.0027928967326433106
35,0.0036442298879992684,0.0027928967326433106
36,0.0036442298879992684,0.0027928967326433106
37,0.0036442298879992684,0.0027928967326433106
38,0.0036442298879992684,0.0027928967326433106
39,0.0036442298879992684,0.0027928967326433106
40,0.0036442298879992684,0.0027928967326433106
41,0.0036442298879992684,0.0027928967326433106
42,0.0036442298879992684,0.0027928967326433106
43,0.0036442298879992684,0.0027928967326433106
44,0.0036442298879992684,0.0027928967326433106
45,0.0036442298879992684,0.0027928967326433106
46,0.0036442298879992684,0.0027928967326433106
47,0.0036442298879992684,0.0027928967326433106
48,0.0036442298879992684,0.0027928967326433106
49,0.0036442298879992684,0.0027928967326433106
50,0.0036442298879992684,0.0027928967326433106
51,0.003626876412342132,0.002779597224392628
52,0.003626876412342132,0.002779597224392628
53,0.003626876412342132,0.002779597224392628
54,0.003626876412342132,0.002779597224392628
55,0.0036095229366849956,0.0027662977161419457
56,0.0036095229366849956,0.0027662977161419457
57,0.0036095229366849956,0.0027662977161419457
58,0.0036095229366849956,0.0027662977161419457
59,0.003331867326170813,0.0025535055841310267
60,0.003331867326170813,0.0025535055841310267
61,0.003331867326170813,0.0025535055841310267
62,0.003331867326170813,0.0025535055841310267
63,0.003331867326170813,0.0025535055841310267
64,0.003331867326170813,0.0025535055841310267
65,0.003331867326170813,0.0025535055841310267
66,0.003331867326170813,0.0025535055841310267
67,0.0011713596068570178,0.0007979704950409459
68,0.0011713596068570178,0.0007979704950409459
69,0.0011713596068570178,0.0007979704950409459
70,0.0011713596068570178,0.0007979704950409459
71,0.0010981496314284443,0.0007480973391008868
72,0.0010981496314284443,0.0007480973391008868
73,0.0010981496314284443,0.0007480973391008868
74,0.0010981496314284443,0.0007480973391008868
75,0.0010981496314284443,0.0007480973391008868
